name,citation,google_scholar,personal_page,twitter,linkedin,image,famous_work,honor,institution,position
Geoffrey Hinton,833235,JicYPdAAAAAJ,https://www.cs.toronto.edu/~hinton/,geoffreyhinton,,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcT694rsiJ72yoxYaMdcpN_gVSQwwiz0xG9Vt4bxg8281pC6xeJHOkgwFhtfWvaiGGkco4ttwZnuh1bU8NXPpo14RQ,"Boltzmann machines, 1985",Nobel Prize; Turing Award,University of Toronto; https://fundit.fr/sites/default/files/styles/max_650x650/public/actors/2527-universite-toronto.png?itok=mPR77h6x,Emeritus Professor
Frank Hutter,91034,YUrxwrkAAAAJ,https://ml.informatik.uni-freiburg.de/~hutter,frankrhutter,https://de.linkedin.com/in/frank-hutter-9190b24b,https://www.smalldata-initiative.de/wp-content/uploads/2023/05/pi-hutter-frank.jpg,Decoupled weight decay regularization 2017,,University of Freiburg; https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/Siegel_der_Albert-Ludwigs-Universit%C3%A4t_Freiburg.svg/800px-Siegel_der_Albert-Ludwigs-Universit%C3%A4t_Freiburg.svg.png,Professor
Richard Hartley,77230,cHia5p0AAAAJ,,,https://au.linkedin.com/in/richard-hartley-05a86710,https://campar.in.tum.de/twiki/pub/Events/RichardHartleyJuly2008/image_hartley.jpg,Multiple view geometry in computer vision 2000,,Australian National University; https://download.logo.wine/logo/Australian_National_University/Australian_National_University-Logo.wine.png,Professor
Demetri Terzopoulos,76987,pKuBFaQAAAAJ,https://web.cs.ucla.edu/~dt/,,https://www.linkedin.com/in/demetri-terzopoulos,https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/Professor_Demetri_Terzopoulos_FRS.jpg/1200px-Professor_Demetri_Terzopoulos_FRS.jpg,Snakes: Active contour models 1988,,UCLA; https://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/University_of_California%2C_Los_Angeles_logo.svg/2560px-University_of_California%2C_Los_Angeles_logo.svg.png,Professor
Bram van Ginneken,82067,O1j6_MsAAAAJ,https://www.diagnijmegen.nl/people/bram-van-ginneken/,bramvanginneken,https://nl.linkedin.com/in/bramvanginneken,https://assets.diagnijmegen.nl/images/people/Bram_van_Ginneken.jpg,A survey on deep learning in medical image analysis 2017,,Radboud University; https://upload.wikimedia.org/wikipedia/commons/7/76/Logo_Radboud_University.svg,Professor
Nitish Srivastava,78638,s1PgoeUAAAAJ,http://www.cs.toronto.edu/~nitish,nitishsr,https://www.linkedin.com/in/nitishs/,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRobduW89NhcHTo8QwHP6Ec3MIZmlVKsO44_Q&s,Dropout 2014,,Apple; https://cdn-icons-png.flaticon.com/512/0/747.png,Research Scientist
Caglar Gulcehre,82779,7hwJ2ckAAAAJ,https://www.caglarg.com/,caglarml,https://ch.linkedin.com/in/riccardo-brioschi,"https://static.wixstatic.com/media/d07d46_6f5a859836124649bcbe3d22bbb70cf9~mv2.jpg/v1/fill/w_640,h_880,al_c,q_85,usm_0.66_1.00_0.01,enc_avif,quality_auto/d07d46_6f5a859836124649bcbe3d22bbb70cf9~mv2.jpg",Learning phrase representations using RNN encoder-decoder for statistical machine translation 2014,,DeepMind; https://upload.wikimedia.org/wikipedia/commons/1/12/DeepMind_logo.png,Research Scientist
Thomas Unterthiner,97489,QCARd5gAAAAJ,,TomUnterthiner,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTpjbypBbqhgAFWk-dtF_d6IQVi3NLIUc5Zew&s,An image is worth 16x16 words: Transformers for image recognition at scale 2021,,DeepMind; https://upload.wikimedia.org/wikipedia/commons/1/12/DeepMind_logo.png,Researcher
Dario Amodei,99623,6-e-ZBEAAAAJ,,,https://www.linkedin.com/in/dario-amodei-3934934,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR25bLXBhEtdJuFyZUNYYfH9N9wOG4cLrvWSw&s,GPT-3 2020,,Anthropic; https://seeklogo.com/images/A/anthropic-icon-logo-630D0BB290-seeklogo.com.png,CEO and Co-Founder
Pierre Baldi,76850,RhFhIIgAAAAJ,https://www.igb.uci.edu/~pfbaldi/,,https://www.linkedin.com/in/pierre-baldi-75a2835,https://caltechsites-prod.s3.amazonaws.com/heritageproject/images/download_cn6P4eb.width-600.jpg,Assessing the accuracy of prediction algorithms for classification: an overview 2000,,University of California; https://justamemo.com/wp/wp-content/uploads/2013/01/uni_of_california_seal_detail.gif,Professor
Rajat Monga,77168,W8yZCNsAAAAJ,,rajatmonga,https://twitter.com/?lang=en,https://pbs.twimg.com/profile_images/732267151277481984/gMRijPzT_400x400.jpg,TensorFlow 2015,,Microsoft; https://cdn.pixabay.com/photo/2021/08/10/15/49/microsoft-6536289_960_720.png,Researcher
Percy Liang,91906,pouyVyUAAAAJ,https://cs.stanford.edu/~pliang/,percyliang,,https://pbs.twimg.com/profile_images/1319828397699129346/wjBcgUH0_400x400.jpg,SQuAD 2016,,Stanford University; https://identity.stanford.edu/wp-content/uploads/sites/3/2020/07/block-s-right.png,Associate Professor
Pascal Vincent,76164,WBCKQMsAAAAJ,,,https://ca.linkedin.com/in/pascal-vincent-b1ba209,https://media.licdn.com/dms/image/v2/C5603AQHSKopBMonzPg/profile-displayphoto-shrink_200_200/profile-displayphoto-shrink_200_200/0/1517672842063?e=2147483647&v=beta&t=7BUgndFjEBN1A-VR74TX0l-T3yKiMWIBb5ZTzJikXtE,Representation learning: A review and new perspectives 2013,,U. Montreal; https://cdn.freebiesupply.com/logos/large/2x/universite-de-montreal-logo-png-transparent.png,Professor
Luca Antiga,83188,CjqPDhMAAAAJ,,lantiga,https://it.linkedin.com/in/lantiga,https://avatars.githubusercontent.com/u/191033?v=4,Pytorch 2019,,"Orobix; https://images.crunchbase.com/image/upload/c_pad,h_256,w_256,f_auto,q_auto:eco,dpr_1/pmjsadgvpchlooejwxdl",Co-founder
Shree Nayar,71536,3pZs3j0AAAAJ,,shreenayar,https://www.linkedin.com/in/shree-nayar-54877989,https://www.cs.columbia.edu/~nayar/img/shree.jpg,COIL-20 1996,,Columbia University; https://visualidentity.columbia.edu/sites/default/files/styles/cu_crop/public/private/2023-logo-white-rgb.jpg?itok=CahTu6Eh,Professor
Naman Goyal,103386,CRbM_P4AAAAJ,,NamanGoyal21,https://www.linkedin.com/in/ngoyal2707,https://media.licdn.com/dms/image/C4E03AQG-KWjJpO9M2Q/profile-displayphoto-shrink_200_200/0/1517398667988?e=2147483647&v=beta&t=ck92FhkkW4yS0rZ2NeT1wPCoR3qCDf0KmkYN8cxmrlk,RoBERTa 2019,,Facebook AI Research; https://i0.wp.com/techinformed.com/wp-content/uploads/2024/06/Facebook-AI-Research-FAIR_img-1.png?fit=233%2C100&ssl=1,Researcher
Geoffrey Irving,78806,TrdtzgwAAAAJ,,geoffreyirving,https://uk.linkedin.com/in/geoffreyirving,https://pbs.twimg.com/profile_images/796149713724506112/H_PImPau_400x400.jpg,Tensorflow 2016,,AISI; https://media.licdn.com/dms/image/v2/D4E0BAQH82lsa2ArsAg/company-logo_200_200/B4EZUDNyKEH0AI-/0/1739515700204/ai_safety_institute_logo?e=2147483647&v=beta&t=Adcx1-6QJeSeR4HuWypXODwYZ0PplPratsR0n_UKQ9s,Chief Scientist
Licheng Jiao,73423,FZbrL2YAAAAJ,,,,https://www.ae-info.org/attach/User/Jiao_Licheng/Jiao_Licheng_small.jpg,A survey of deep learning-based object detection 2019,,Xidian University; https://upload.wikimedia.org/wikipedia/en/2/2c/Xidian_logo.png,Professor
Rewon Child,96023,eC3VWhAAAAAJ,https://rewonc.github.io/,rewonfc,,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTN60vp-K9BUGmbRzNwhCdlyFfIP9gKKy9AZg&s,GPT-3 2020,,Inflection; https://mms.businesswire.com/media/20241021422346/en/2277404/21/Inflection_Logo%2BLines_2color.jpg,Founding Team / Technical Staff
Michael Maire,76595,HXowq5YAAAAJ,https://people.cs.uchicago.edu/~mmaire/,,,https://cs.uchicago.edu/wp-content/uploads/2018/09/Michael_Maire.jpg,COCO 2014,,University of Chicago; https://i0.wp.com/biocars.uchicago.edu/wp-content/uploads/2019/05/cropped-logo.png?fit=512%2C512&ssl=1&w=640,Associate Professor
Honglak Lee,71814,fmSHtE8AAAAJ,,honglaklee,https://www.linkedin.com/in/honglak-lee-8b07709,https://eecs.engin.umich.edu/wp-content/uploads/portraits/honglak.jpg,An analysis of single-layer networks in unsupervised feature learning 2011,,U. Michigan; https://1000logos.net/wp-content/uploads/2018/08/University-of-Michigan-Logo.png,Professor
Guang-Bin Huang,68074,LhSqQCIAAAAJ,https://www.extreme-learning-machines.org/,egbhuang,https://sg.linkedin.com/in/guang-bin-huang-5949a9b3,https://thu-ifee.tsinghua.edu.cn/u/cms/www2/202212/02163323h34w.png,"ELM, 2006",,"Nanyang Technological University, Singapore; https://download.logo.wine/logo/Nanyang_Technological_University/Nanyang_Technological_University-Logo.wine.png",Professor
Armand Joulin,84665,kRJkDakAAAAJ,,armandjoulin,https://fr.linkedin.com/in/armand-joulin-0274254,https://media.licdn.com/dms/image/v2/C4E03AQFvps_fBjf-sQ/profile-displayphoto-shrink_200_200/profile-displayphoto-shrink_200_200/0/1601451063191?e=2147483647&v=beta&t=Ly_jsgUa-i2H8656saqBmA0OkiFCW_z6RBSc5IY_Ng8,LLaMA 2023,,DeepMind; https://upload.wikimedia.org/wikipedia/commons/1/12/DeepMind_logo.png,Principal Researcher
Thore Graepel,71764,PNH24toAAAAJ,https://thoregraepel.github.io/,ThoreG,https://www.linkedin.com/in/thoregraepel,https://www.altoslabs.com/_next/image?url=https%3A%2F%2Fa-us.storyblok.com%2Ff%2F1016638%2F768x921%2Faddbd6b632%2Fthore-graepel.png&w=3840&q=75,AlphaGo 2016,,UCLA; https://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/University_of_California%2C_Los_Angeles_logo.svg/2560px-University_of_California%2C_Los_Angeles_logo.svg.png,Professor
Alon Keinan,69656,rS0EX5EAAAAJ,https://www.alonkeinan.org/,AlonKeinan,https://www.linkedin.com/in/alon-keinan,"https://static.wixstatic.com/media/c967d0_2bf9e29d18bc411594086feb1d2c18d3~mv2.jpg/v1/fill/w_200,h_268,al_c,q_80,usm_0.66_1.00_0.01,enc_avif,quality_auto/Alon_Keinan_edited.jpg",A global reference for human genetic variation 2015,,Cornell University; https://upload.wikimedia.org/wikipedia/commons/4/42/Cornell_University_Logo.png,Associate Professor
Zhuang Liu,77565,7OTD-LEAAAAJ,https://liuzhuang13.github.io/,liuzhuang1234,https://www.linkedin.com/in/zhuang-liu-19306b1b1,https://media.licdn.com/dms/image/v2/C5603AQEJLm1jzdgQXA/profile-displayphoto-shrink_200_200/profile-displayphoto-shrink_200_200/0/1592961423421?e=2147483647&v=beta&t=VghvM8mh7TL1zqs06CBhi5H1CwlvLzWbDhSe2JvQe0M,DenseNet 2017,,Princeton University; https://1000logos.net/wp-content/uploads/2022/07/University-of-Princeton-Logo.png,Assistant Professor
Wangmeng Zuo,73485,rUOpCEYAAAAJ,https://homepage.hit.edu.cn/wangmengzuo,,https://cn.linkedin.com/in/wangmeng-zuo-ba79a821,https://homepage.hit.edu.cn/file/showHP.do?d=585,DNCNN 2017,,Harbin Institute of Technology; https://upload.wikimedia.org/wikipedia/en/5/50/Harbin_Institute_of_Technology_%28crest%29.gif,Professor
Pete Warden,67434,VOWP8TUAAAAJ,,petewarden,https://www.linkedin.com/in/petewarden,https://pll.harvard.edu/sites/default/files/styles/1_1_small/public/faculty/portrait_pete%20warden.jpg?itok=Zi9UTT2l,Tensorflow 2016,,Stanford University; https://identity.stanford.edu/wp-content/uploads/sites/3/2020/07/block-s-right.png,PhD Student
Dinesh Manocha,67153,X08l_4IAAAAJ,,dmanocha,https://www.linkedin.com/in/dinesh-manocha-2311846,https://faculty.eng.umd.edu/sites/faculty.eng.umd.edu/files/profile_images/Manocha.png,OBBTree: A hierarchical structure for rapid interference detection 1996,,University of Maryland at College Park; https://umdkusa.com/static/img/university-of-maryland-logo.png,Professor
Manjunath Kudlur,67917,Jjp8eYUAAAAJ,,,https://www.linkedin.com/in/keveman/,https://images.squarespace-cdn.com/content/v1/673d38a42d77150468770087/df502c9e-f6b0-4913-a06a-54485ff43310/Manjunath+Kudlur_415x415.jpeg,Tensorflow 2016,,Useful Sensors; https://images.squarespace-cdn.com/content/v1/673d38a42d77150468770087/602c4d93-abb1-484d-b7b1-cd85ba38e9d0/useful+sensors+logo+blue+%281%29.png,"CTO, Co-founder"
Martin Wicke,71509,zBdo-BoAAAAJ,,,https://www.linkedin.com/in/martin-wicke-a7b70514,https://storage.googleapis.com/gweb-research2023-media/pubtools/359.png,TensorFlow 2015,,Google; https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Google_2015_logo.svg/1200px-Google_2015_logo.svg.png,Software Engineer
Alykhan Tejani,74548,A_yhnEgAAAAJ,,alykhantejani,http://linkedin.com/in/alykhantejani,https://pbs.twimg.com/profile_images/1825121831868616704/fuy9hj0W_400x400.jpg,Pytorch 2019,,Sharechat; https://cdn.iconscout.com/icon/free/png-256/free-sharechat-logo-icon-download-in-svg-png-gif-file-formats--social-media-share-chat-logos-icons-1136710.png?f=webp,Engineer
George Papandreou,70531,6GdwHssAAAAJ,https://home.ttic.edu/~gpapan/,,,https://home.ttic.edu/~gpapan/img/papandreou_200x235.png,DeepLab 2018,,Snap Inc; https://download.logo.wine/logo/Snap_Inc./Snap_Inc.-Logo.wine.png,Researcher
James Bradbury,79838,GprA5UsAAAAJ,,jekbradbury,,https://developer.nvidia.com/blog/parallelforall/wp-content/uploads/2017/04/James-Bradbury_avatar_1491791221.jpg,Pytorch 2019,,Anthropic; https://seeklogo.com/images/A/anthropic-icon-logo-630D0BB290-seeklogo.com.png,Software Engineer
C Lee Giles,62670,sAkg9T8AAAAJ,https://clgiles.ist.psu.edu/,cleegiles,https://www.linkedin.com/in/c-lee-giles-823a0,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRx0kG5jjBIYctr-K9LuhiDfbPqy7li3AxfTQ&s,Face recognition: A convolutional neural-network approach 1997,,Pennsylvania State University; https://brand.psu.edu/images/backgrounds/veritcal-1-mark_registered.png,Professor
Marc Levoy,62397,gbVh3PEAAAAJ,,,https://www.linkedin.com/in/marclevoy,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTllZwBmAKXa0QiWsp3q89R2it5KVtiSc1EMQ&s,Light field rendering 2023,,Stanford University; https://identity.stanford.edu/wp-content/uploads/sites/3/2020/07/block-s-right.png,Professor
Jared Kaplan,84509,KNr3vb4AAAAJ,,,https://www.linkedin.com/in/jared-kaplan-645843213,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRjGpUK8Oth4RqGNybZisCAJNAOnD3DUFgfVQ&s,GPT-3 2020,,Johns Hopkins University; https://crystalpng.com/wp-content/uploads/2025/01/johns-hopkins-university-logo-in-circle.png,Associate Professor
H. Brendan McMahan,73599,iKPWydkAAAAJ,,GoogleAI,https://www.linkedin.com/showcase/googleresearch/,https://media.licdn.com/dms/image/v2/C5603AQFU8AGSMb2K5g/profile-displayphoto-shrink_200_200/profile-displayphoto-shrink_200_200/0/1544307040615?e=2147483647&v=beta&t=DZ0Cekc2qQJp0sfhaZwYssiqOR6JT1J3z3NFWAKvATA,Communication-efficient learning of deep networks from decentralized data 2017,,Google; https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Google_2015_logo.svg/1200px-Google_2015_logo.svg.png,Research Scientist
Marc Pollefeys,65798,YYH0BjEAAAAJ,,,https://ch.linkedin.com/in/marc-pollefeys-30a7075,https://www.microsoft.com/en-us/research/wp-content/uploads/2016/11/Marc-1.jpg,Pixelwise view selection for unstructured multi-view stereo 2016,,ETH Zurich; https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/ETH_Z%C3%BCrich_Logo_black.svg/2560px-ETH_Z%C3%BCrich_Logo_black.svg.png,Professor
Myunghee Cho Paik,61305,ww1zLWEAAAAJ,,,,https://loop.frontiersin.org/images/profile/559535/203,Statistical methods for rates and proportions 2013,,Seoul National University; https://upload.wikimedia.org/wikipedia/en/thumb/7/77/Seoul_national_university_emblem.svg/1200px-Seoul_national_university_emblem.svg.png,Professor
Hans-Peter Seidel,60760,s2Ibok8AAAAJ,,,,https://www.ae-info.org/attach/User/Seidel_Hans-Peter/seidel_hp.jpg,Laplacian surface editing 2004,,Max Planck Institute for Informatics; https://hml.is.mpg.de/uploads/ckeditor/pictures/1405/content_MPG_IS_Logo_RGB_grey_dark-ENG600_ppi.png,Professor
Song Han,71687,E0iCaa4AAAAJ,https://hanlab.mit.edu/songhan,SongHan_MIT,https://www.linkedin.com/in/songhanmit,https://research.nvidia.com/sites/default/files/person/Song.Han_.jpeg,Deep Compression 2015,,Massachusetts Institute of Technology; https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Massachusetts_Institute_of_Technology_logo.svg/1022px-Massachusetts_Institute_of_Technology_logo.svg.png,Associate Professor
Alexander Kolesnikov,80664,H9I0CVwAAAAJ,https://kolesnikov.ch/,__kolesnikov__,,https://ista.ac.at/wp-content/uploads/2023/09/Alexander-Kolesnikov-1.jpg,An image is worth 16x16 words: Transformers for image recognition at scale 2020,,OpenAI; https://logos-world.net/wp-content/uploads/2024/08/OpenAI-Logo.png,Member of Technical Staff
Razvan Pascanu,65231,6nKHDKYAAAAJ,https://www.razp.info/,,https://uk.linkedin.com/in/razvan-pascanu-67abb215,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRuPrZM48n498tcX6hBx2dfv2fDWKGTprJO3A&s,EWC 2017,,DeepMind; https://upload.wikimedia.org/wikipedia/commons/1/12/DeepMind_logo.png,Research Scientist
Hugo Aerts,64337,v7G4QvIAAAAJ,,HugoAerts,https://www.linkedin.com/in/hugoaerts,https://www.dfhcc.harvard.edu/typo3temp/assets/_processed_/a/d/csm_1191_1741939210_abaa3ec381.jpg,Radiomics: extracting more information from medical images using advanced feature analysis 2012,,Harvard; https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/Harvard_University_coat_of_arms.svg/1200px-Harvard_University_coat_of_arms.svg.png,Professor
Patrick Hanrahan,58475,RzEnQmgAAAAJ,,,https://www.linkedin.com/in/pathanrahan,https://awards.acm.org/binaries/content/gallery/acm/awards/photo/h-j/hanrahan_4652251,Light field rendering 2023,,Stanford University; https://identity.stanford.edu/wp-content/uploads/sites/3/2020/07/block-s-right.png,Professor
Heung-Yeung Shum,57858,9akH-n8AAAAJ,,,https://www.linkedin.com/in/harryshum,https://img.zjolcdn.com/pic/0/06/50/67/6506703_942321.jpg,Learning to detect a salient object 2010,,Microsoft; https://cdn.pixabay.com/photo/2021/08/10/15/49/microsoft-6536289_960_720.png,Executive VP
Ming-Ming Cheng,62670,huWpVyEAAAAJ,,,,https://i0.wp.com/mmcheng.net/wp-content/uploads/2020/12/CMM.jpg?w=1140&ssl=1,Global contrast based salient region detection 2015,,Nankai University; https://upload.wikimedia.org/wikipedia/en/thumb/a/a5/Nankai_University_logo.svg/1024px-Nankai_University_logo.svg.png,Professor
Michael F Cohen,54873,YAtwLpwAAAAJ,,,https://www.linkedin.com/in/michael-cohen-330239222,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Michael_Cohen.jpg/640px-Michael_Cohen.jpg,The lumigraph 2023,,Facebook; https://static.vecteezy.com/system/resources/previews/018/930/698/non_2x/facebook-logo-facebook-icon-transparent-free-png.png,Senior Fellow
Tom B Brown,76197,RLvsC94AAAAJ,,NotTomBrown,https://www.linkedin.com/in/nottombrown,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRTqQYi-2WO_6oIOEMlYmEj7C4V5tpTFi-d4A&s,GPT-3 2020,,Anthropic; https://seeklogo.com/images/A/anthropic-icon-logo-630D0BB290-seeklogo.com.png,Engineer
Thomas Funkhouser,58354,BghVDhgAAAAJ,,,https://www.linkedin.com/in/thomas-funkhouser-98233a162,https://www.cs.princeton.edu/~funk/headshot1.jpg,ShapeNet 2015,,Princeton University; https://1000logos.net/wp-content/uploads/2022/07/University-of-Princeton-Logo.png,Emeritus Professor
Hojjat Adeli,56510,TQMpoh8AAAAJ,,hojjatoriginal,,https://worldcist.org/2023/images/hojjat.jpg,Deep convolutional neural network for the automated detection and diagnosis of seizure using EEG signals 2018,,The Ohio State University; https://upload.wikimedia.org/wikipedia/commons/c/c1/Ohio_State_Buckeyes_logo.svg,Professor
Markus Gross,54378,uxk0GmUAAAAJ,,MarkusGross63,https://ch.linkedin.com/in/markus-gross-961684,https://assets.studios.disneyresearch.com/app/uploads/2019/03/Markus-formatted.jpg,DAVIS 2016,,ETH Zurich; https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/ETH_Z%C3%BCrich_Logo_black.svg/2560px-ETH_Z%C3%BCrich_Logo_black.svg.png,Professor
Veselin Stoyanov,62157,xdfWqboAAAAJ,http://vesstoyanov.com/,vesko_st,https://www.linkedin.com/in/ves-sto,https://vesko-st.github.io/ves_2022_circle_small.png,RoBERTa 2019,,Tome AI; https://www.brookergroup.com/wp-content/uploads/2023/06/tome-logo-AI.02.png,Head of ML/AI
Myle Ott,61846,5LtyqOQAAAAJ,https://myleott.com/,myleott,https://www.linkedin.com/in/myleott/,https://myleott.com/myle_ott_2019_sm.png,RoBERTa 2019,,DeepMind; https://upload.wikimedia.org/wikipedia/commons/1/12/DeepMind_logo.png,Research Scientist
Fredo Durand,54604,NJ9c4ygAAAAJ,,,https://gq.linkedin.com/in/fredo-durand-902348234,https://people.csail.mit.edu/fredo/Photos/WEB-Fredo/fredo-10.jpg,Fast bilateral filtering for the display of high-dynamic-range images 2002,,MIT; https://upload.wikimedia.org/wikipedia/commons/thumb/0/0c/MIT_logo.svg/2560px-MIT_logo.svg.png,Professor
J.-S. Roger Jang,52065,xPAxmk0AAAAJ,http://mirlab.org/jang,,https://www.linkedin.com/in/jyh-shing-roger-jang-52a3241b/,https://lh3.googleusercontent.com/proxy/vmioE_b9BB6ebAgUxvv1e01hkfzG5QVfFABSVbgPT9df9FT1_huetTmcObqJc6YOLVMClsQ7mgE-RVofsEoFffFIgYi-FNvGKSgYybG4GqShTG0hkIPlv_lWAUh8D8KSKuKnpA,ANFIS 1993,,National Taiwan University; https://upload.wikimedia.org/wikipedia/en/thumb/7/7e/National_Taiwan_University_seal.svg/1200px-National_Taiwan_University_seal.svg.png,Professor
Tim Salimans,62916,w68-7AYAAAAJ,,TimSalimans,https://nl.linkedin.com/in/tsalimans,https://storage.googleapis.com/gweb-research2023-media/pubtools/4758.png,GPT-1 2018,,Google; https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Google_2015_logo.svg/1200px-Google_2015_logo.svg.png,Research Scientist
Radford Neal,52234,rr8pZoUAAAAJ,https://glizen.com/radfordneal,,,https://glizen.com/radfordneal/pic-2009-07-HC.jpg,Bayesian learning for neural networks 1995,,University of Toronto; https://fundit.fr/sites/default/files/styles/max_650x650/public/actors/2527-universite-toronto.png?itok=mPR77h6x,Emeritus Professor
Jeffrey L. Elman,51088,Cxi26JcAAAAJ,https://jeffelman.ucsd.edu/,,已去世https://socialsciences.ucsd.edu/news/jeff-elman-1948-2018.html,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ-J2G6-PMQ8q8Qx6gfgZq6bUzW9Jduunx5ZA&s,Finding structure in time 1990,,"University of California, San Diego; https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Seal_of_the_University_of_California%2C_San_Diego.svg/640px-Seal_of_the_University_of_California%2C_San_Diego.svg.png",Distinguished Professor
